BreweryID,BreweryName,Type,ReviewLink,ProxyLink,Map,StreetAddress,City,State,Zip,Country,PhoneNum,Website,Rating,ImageCount
417,Empyrean Brewing Company,Brewpub,https://beermapping.com/location/417,http://beermapping.com/maps/proxymaps.php?locid=417&amp;d=5,http://beermapping.com/maps/blogproxy.php?locid=417&amp;d=1&amp;type=norm,729 Q St.,Lincoln,NE,68508,United States,(402) 434-5959,telesis-inc.com/empyrean/,0,6
20101,Fairfield Opera House Brewery and Grill,Brewpub,https://beermapping.com/location/20101,http://beermapping.com/maps/proxymaps.php?locid=20101&amp;d=5,http://beermapping.com/maps/blogproxy.php?locid=20101&amp;d=1&amp;type=norm,415 North D Street,Fairfield,NE,68938,United States,402-726-2447,fairfieldoperahouse.com,0,0
19001,Farnam House Brewing Company,Brewpub,https://beermapping.com/location/19001,http://beermapping.com/maps/proxymaps.php?locid=19001&amp;d=5,http://beermapping.com/maps/blogproxy.php?locid=19001&amp;d=1&amp;type=norm,3558 Farnam Street,Omaha,NE,68131,United States,,farnamhousebrewing.com,0,0
20801,First Street Brewing Company,Brewery,https://beermapping.com/location/20801,http://beermapping.com/maps/proxymaps.php?locid=20801&amp;d=5,http://beermapping.com/maps/blogproxy.php?locid=20801&amp;d=1&amp;type=norm,119 N St Joseph Ave,Hastings,NE,68901,United States,,firststreetbrewing.com,0,0
22330,Flyover Brewing Company,Brewpub,https://beermapping.com/location/22330,http://beermapping.com/maps/proxymaps.php?locid=22330&amp;d=5,http://beermapping.com/maps/blogproxy.php?locid=22330&amp;d=1&amp;type=norm,1824 Broadway,Scottsbluff,NE,69361,United States,,www.flyoverbrewingcompany.com,0,0
519,Gottberg Brewpub,Brewpub,https://beermapping.com/location/519,http://beermapping.com/maps/proxymaps.php?locid=519&amp;d=5,http://beermapping.com/maps/blogproxy.php?locid=519&amp;d=1&amp;type=norm,2804 13th Street,Columbus,NE,68601,United States,(402) 562-6488,dustersrestaurant.com/,0,0
530,Granite City Food and Brewery - Lincoln,Brewpub,https://beermapping.com/location/530,http://beermapping.com/maps/proxymaps.php?locid=530&amp;d=5,http://beermapping.com/maps/blogproxy.php?locid=530&amp;d=1&amp;type=norm,6150 O Street,Lincoln,NE,68505,United States,(402) 466-1900,gcfb.net/,0,0
3740,Granite City Food and Brewery - Omaha,Brewpub,https://beermapping.com/location/3740,http://beermapping.com/maps/proxymaps.php?locid=3740&amp;d=5,http://beermapping.com/maps/blogproxy.php?locid=3740&amp;d=1&amp;type=norm,1001 N. 102nd St.,Omaha,NE,68114,United States,402-393-5000,gcfb.net/,0,0
18081,Infusion Brewing Company,Brewery,https://beermapping.com/location/18081,http://beermapping.com/maps/proxymaps.php?locid=18081&amp;d=5,http://beermapping.com/maps/blogproxy.php?locid=18081&amp;d=1&amp;type=norm,6115 Maple Street,Omaha,NE,68104,United States,(402) 916-9998,infusionbrewing.com,0,0
20515,Infusion Brewing Company,Brewery,https://beermapping.com/location/20515,http://beermapping.com/maps/proxymaps.php?locid=20515&amp;d=5,http://beermapping.com/maps/blogproxy.php?locid=20515&amp;d=1&amp;type=norm,6271 South 118th Street,Omaha,NE,68137,United States,402-934-2064,infusionbrewing.com,0,0
685,Jaipur Restaurant and Brewpub,Brewpub,https://beermapping.com/location/685,http://beermapping.com/maps/proxymaps.php?locid=685&amp;d=5,http://beermapping.com/maps/blogproxy.php?locid=685&amp;d=1&amp;type=norm,10922 Elm St.,Omaha,NE,68144,United States,(402) 392-7331 ,,71.66645,0
21775,Johnnie Byrd Brewing Company,Brewpub,https://beermapping.com/location/21775,http://beermapping.com/maps/proxymaps.php?locid=21775&amp;d=5,http://beermapping.com/maps/blogproxy.php?locid=21775&amp;d=1&amp;type=norm,121 N Pearl St,Wayne,NE,68787,United States,402-833-1522,http://www.johnniebyrd.beer/,0,0
19390,Kinkaider Brewing Company,Brewery,https://beermapping.com/location/19390,http://beermapping.com/maps/proxymaps.php?locid=19390&amp;d=5,http://beermapping.com/maps/blogproxy.php?locid=19390&amp;d=1&amp;type=norm,43860 Paulsen Road,Broken Bow,NE,68822,United States,308-872-8348,kinkaiderbrewing.com,0,0
20080,Lazy Horse Vineyard and Brewery,Brewpub,https://beermapping.com/location/20080,http://beermapping.com/maps/proxymaps.php?locid=20080&amp;d=5,http://beermapping.com/maps/blogproxy.php?locid=20080&amp;d=1&amp;type=norm,211 Road 20,Ohiowa,NE,68416,United States,402-295-2550,lazyhorsebrewing.com,0,0
14327,Loop Brewing,Brewpub,https://beermapping.com/location/14327,http://beermapping.com/maps/proxymaps.php?locid=14327&amp;d=5,http://beermapping.com/maps/blogproxy.php?locid=14327&amp;d=1&amp;type=norm,404 West A Street,McCook,NE,69001,United States,308-737-9921,loopbrewingcompany.com,0,1
21777,Lost Way Brewery,Brewpub,https://beermapping.com/location/21777,http://beermapping.com/maps/proxymaps.php?locid=21777&amp;d=5,http://beermapping.com/maps/blogproxy.php?locid=21777&amp;d=1&amp;type=norm,614 3rd Ave,Holdrege,NE,68949,United States,308-995-0503,http://lostwaybrewery.com/,0,0
10511,Lucky Bucket Brewing Co,Brewery,https://beermapping.com/location/10511,http://beermapping.com/maps/proxymaps.php?locid=10511&amp;d=5,http://beermapping.com/maps/blogproxy.php?locid=10511&amp;d=1&amp;type=norm,"11941 Centennial Road, Ste 1",La Vista,NE,68128,United States,(402) 763-8868,luckybucketbrewing.com,100,0
18889,Nebraska Brewing Company,Brewery,https://beermapping.com/location/18889,http://beermapping.com/maps/proxymaps.php?locid=18889&amp;d=5,http://beermapping.com/maps/blogproxy.php?locid=18889&amp;d=1&amp;type=norm,6950 S 108th St,La Vista,NE,68128,United States,,nebraskabrewingco.com,0,0
21316,Pals Brewing Company,Brewpub,https://beermapping.com/location/21316,http://beermapping.com/maps/proxymaps.php?locid=21316&amp;d=5,http://beermapping.com/maps/blogproxy.php?locid=21316&amp;d=1&amp;type=norm,4520 S. Buffalo Bill Ave,North Platte,NE,69101,United States,308-221-6715,palsbrewingcompany.com,0,0
1012,Platte Valley Brewery,Brewpub,https://beermapping.com/location/1012,http://beermapping.com/maps/proxymaps.php?locid=1012&amp;d=5,http://beermapping.com/maps/blogproxy.php?locid=1012&amp;d=1&amp;type=norm,14 E. Railroad,Kearney,NE,68847,United States,(308) 237-0751,http://www.theplattevalley.com/,0,0
20833,Prairie Pride Brewing Company,Brewery,https://beermapping.com/location/20833,http://beermapping.com/maps/proxymaps.php?locid=20833&amp;d=5,http://beermapping.com/maps/blogproxy.php?locid=20833&amp;d=1&amp;type=norm,115 E. South Front Street,Grand Island,NE,68801,United States,308-850-5375,prairiepridebrewery.com,0,0
3113,Schilling Bridge Winery and Microbrewery,Brewery,https://beermapping.com/location/3113,http://beermapping.com/maps/proxymaps.php?locid=3113&amp;d=5,http://beermapping.com/maps/blogproxy.php?locid=3113&amp;d=1&amp;type=norm,710th Road,Pawnee City,NE,68420,United States,402-852-2400,schillingbridgewinery.com,71.66665,5
15203,Scratchtown Brewing Company,Brewery,https://beermapping.com/location/15203,http://beermapping.com/maps/proxymaps.php?locid=15203&amp;d=5,http://beermapping.com/maps/blogproxy.php?locid=15203&amp;d=1&amp;type=norm,141 S 16th St,Ord,NE,68862,United States,(308) 730-2376,facebook.com/scratchtownbrewing?sk=wall,0,0
19366,Scriptown Brewing,Brewery,https://beermapping.com/location/19366,http://beermapping.com/maps/proxymaps.php?locid=19366&amp;d=5,http://beermapping.com/maps/blogproxy.php?locid=19366&amp;d=1&amp;type=norm,3922 Farnam Street,Omaha,NE,68131,United States,402-991-0506,scriptownbrewing.com,0,0
14325,Soaring Wings,Brewery,https://beermapping.com/location/14325,http://beermapping.com/maps/proxymaps.php?locid=14325&amp;d=5,http://beermapping.com/maps/blogproxy.php?locid=14325&amp;d=1&amp;type=norm,17111 So. 138th street,Springfield,NE,68059,United States,(402) 253-2479,soaringwingswine.com,0,0
21776,Steeple Brewing Company,Brewpub,https://beermapping.com/location/21776,http://beermapping.com/maps/proxymaps.php?locid=21776&amp;d=5,http://beermapping.com/maps/blogproxy.php?locid=21776&amp;d=1&amp;type=norm,717 West First Street,Hastings,NE,68901,United States,402-519-4205,http://steeplebrewing.com/,0,0
20079,The Brewery at Divots,Brewpub,https://beermapping.com/location/20079,http://beermapping.com/maps/proxymaps.php?locid=20079&amp;d=5,http://beermapping.com/maps/blogproxy.php?locid=20079&amp;d=1&amp;type=norm,4200 West Norfolk Ave,Norfolk,NE,68701,United States,402-379-3833,divotsconference.com,0,0
1326,Thunderhead Brewing Company,Brewpub,https://beermapping.com/location/1326,http://beermapping.com/maps/proxymaps.php?locid=1326&amp;d=5,http://beermapping.com/maps/blogproxy.php?locid=1326&amp;d=1&amp;type=norm,18 East 21st Street,Kearney,NE,68847,United States,(308) 237-1558,thunderheadbrewing.com/,0,0
16272,Thunderhead Brewing Company,Brewery,https://beermapping.com/location/16272,http://beermapping.com/maps/proxymaps.php?locid=16272&amp;d=5,http://beermapping.com/maps/blogproxy.php?locid=16272&amp;d=1&amp;type=norm,201 Avenue F,Axtell,NE,68924,United States,(308) 237-1558,thunderheadbrewing.com,0,0
1374,Upstream Brewing Company,Brewpub,https://beermapping.com/location/1374,http://beermapping.com/maps/proxymaps.php?locid=1374&amp;d=5,http://beermapping.com/maps/blogproxy.php?locid=1374&amp;d=1&amp;type=norm,514 South 11th Street,Omaha,NE,68102,United States,(402) 344-0200,upstreambrewing.com/,83.3334,5
21720,Vis Major Brewing Co.,Brewpub,https://beermapping.com/location/21720,http://beermapping.com/maps/proxymaps.php?locid=21720&amp;d=5,http://beermapping.com/maps/blogproxy.php?locid=21720&amp;d=1&amp;type=norm,3501 Center Street,Omaha,NE,68105,United States,(402) 884-4082,www.vismajorbrewing.com,0,0
21193,White Elm Brewing Company,Brewery,https://beermapping.com/location/21193,http://beermapping.com/maps/proxymaps.php?locid=21193&amp;d=5,http://beermapping.com/maps/blogproxy.php?locid=21193&amp;d=1&amp;type=norm,2717 S 8th St,Lincoln,NE,68502,United States,402-261-6078,whiteelmbrewing.com,0,0
16511,Zipline Brewing Company,Brewery,https://beermapping.com/location/16511,http://beermapping.com/maps/proxymaps.php?locid=16511&amp;d=5,http://beermapping.com/maps/blogproxy.php?locid=16511&amp;d=1&amp;type=norm,"2100 Magnum Circle, Ste 1",Lincoln,NE,68522,United States,(402) 450-9804,ziplinebrewing.com,0,0
21370,Zipline Brewing Company,Brewery,https://beermapping.com/location/21370,http://beermapping.com/maps/proxymaps.php?locid=21370&amp;d=5,http://beermapping.com/maps/blogproxy.php?locid=21370&amp;d=1&amp;type=norm,721 N 14th St,Omaha,NE,68102,United States,,http://ziplinebrewing.com/,0,0
